,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume
2016-11-03,25.965776443481445,767.030029296875,120.0,782.1900024414062,37.48400115966797,27.457500457763672,767.030029296875,120.0,782.1900024414062,37.48400115966797,27.864999771118164,777.0,123.27999877929688,790.0,38.29399871826172,27.387500762939453,764.0,119.5,778.6300048828125,37.40800094604492,27.7450008392334,765.0499877929688,122.0,784.5,37.79999923706055,107730400,3872500,63766300,2175200,13265000
2016-11-04,25.731719970703125,755.0499877929688,120.75,781.0999755859375,38.11199951171875,27.209999084472656,755.0499877929688,120.75,781.0999755859375,38.11199951171875,27.5625,766.0,121.93000030517578,788.47998046875,38.69200134277344,27.02750015258789,753.22998046875,119.25,771.0,37.19200134277344,27.13249969482422,762.7899780273438,119.58999633789062,771.2999877929688,37.79999923706055,123348000,5122100,30545500,1970600,25730000
2016-11-07,26.1028995513916,784.9299926757812,122.1500015258789,802.030029296875,38.641998291015625,27.602500915527344,784.9299926757812,122.1500015258789,802.030029296875,38.641998291015625,27.627500534057617,787.72998046875,123.20999908447266,805.0,38.858001708984375,27.364999771118164,770.9400024414062,121.3499984741211,792.9000244140625,38.0099983215332,27.520000457763672,771.6400146484375,122.83000183105469,794.9500122070312,38.71799850463867,130240000,5984400,23008900,1992600,19350500
2016-11-08,26.256563186645508,787.75,124.22000122070312,811.97998046875,38.987998962402344,27.764999389648438,787.75,124.22000122070312,811.97998046875,38.987998962402344,27.93000030517578,791.739990234375,124.61000061035156,816.0399780273438,39.49800109863281,27.424999237060547,779.0999755859375,121.54000091552734,799.6199951171875,38.25199890136719,27.577499389648438,784.969970703125,122.02999877929688,802.030029296875,38.757999420166016,97016800,3412600,19460800,1769100,16338000
2016-11-09,26.214012145996094,771.8800048828125,123.18000030517578,805.5900268554688,38.012001037597656,27.719999313354492,771.8800048828125,123.18000030517578,805.5900268554688,38.012001037597656,27.829999923706055,777.5,123.80999755859375,811.7100219726562,38.400001525878906,27.012500762939453,760.0900268554688,120.51000213623047,792.0399780273438,36.790000915527344,27.469999313354492,764.0,121.5,801.8300170898438,37.375999450683594,236705600,8562900,31916000,3098500,40865500
2016-11-10,25.483482360839844,742.3800048828125,120.80000305175781,780.2899780273438,37.06999969482422,26.947500228881836,742.3800048828125,120.80000305175781,780.2899780273438,37.06999969482422,27.772499084472656,778.8300170898438,124.18000030517578,810.0599975585938,38.321998596191406,26.457500457763672,717.7000122070312,115.2699966430664,768.22998046875,36.08399963378906,27.772499084472656,778.8099975585938,123.93000030517578,810.0,38.209999084472656,228538000,12747000,67846700,5909600,33751500
2016-11-11,25.634788513183594,739.010009765625,119.0199966430664,771.75,37.71200180053711,27.107500076293945,739.010009765625,119.0199966430664,771.75,37.71200180053711,27.217500686645508,743.260009765625,120.69999694824219,777.2899780273438,37.7760009765625,26.637500762939453,728.9000244140625,118.1500015258789,765.5399780273438,36.599998474121094,26.780000686645508,735.72998046875,119.52999877929688,776.8099975585938,36.847999572753906,136575600,6622800,32840100,3592600,19942500
2016-11-14,24.991735458374023,719.0700073242188,115.08000183105469,753.219970703125,36.290000915527344,26.427499771118164,719.0700073242188,115.08000183105469,753.219970703125,36.290000915527344,26.952499389648438,746.0,119.12999725341797,771.780029296875,37.650001525878906,26.020000457763672,710.0999755859375,113.55000305175781,743.5900268554688,35.63800048828125,26.927499771118164,745.510009765625,119.12999725341797,771.760009765625,37.599998474121094,204702000,7321300,51377000,3688300,32761000
2016-11-15,25.322717666625977,743.239990234375,117.19999694824219,775.1599731445312,36.75400161743164,26.77750015258789,743.239990234375,117.19999694824219,775.1599731445312,36.75400161743164,26.920000076293945,746.780029296875,118.48999786376953,780.239990234375,37.2859992980957,26.540000915527344,725.989990234375,115.83000183105469,765.219970703125,36.40999984741211,26.642499923706055,730.0,116.7300033569336,765.469970703125,36.555999755859375,129058000,6755800,34681400,2943900,19510000
2016-11-16,26.003602981567383,746.489990234375,116.33999633789062,779.97998046875,36.7859992980957,27.497499465942383,746.489990234375,116.33999633789062,779.97998046875,36.7859992980957,27.5575008392334,749.8699951171875,117.87999725341797,783.5,36.94599914550781,26.649999618530273,735.6099853515625,114.20999908447266,766.3300170898438,36.242000579833984,26.674999237060547,739.8800048828125,114.4800033569336,770.4199829101562,36.529998779296875,235362000,3648800,32397900,1798400,17172000
2016-11-17,25.9941463470459,756.4000244140625,117.79000091552734,786.1599731445312,37.731998443603516,27.487499237060547,756.4000244140625,117.79000091552734,786.1599731445312,37.731998443603516,27.587499618530273,757.5,117.79000091552734,788.9000244140625,37.89799880981445,27.207500457763672,748.0,116.01000213623047,779.8499755859375,36.422000885009766,27.452499389648438,749.3200073242188,116.80999755859375,782.5,36.698001861572266,110528000,3690100,18597800,1533700,24435500
2016-11-18,26.0201473236084,760.1599731445312,117.0199966430664,775.969970703125,37.00400161743164,27.514999389648438,760.1599731445312,117.0199966430664,775.969970703125,37.00400161743164,27.635000228881836,767.739990234375,119.12999725341797,791.2899780273438,38.599998474121094,27.415000915527344,757.6400146484375,116.83999633789062,775.3499755859375,37.0,27.43000030517578,761.0,118.38999938964844,787.1699829101562,38.130001068115234,113715600,4373400,22879300,1806300,26051500
2016-11-21,26.41497230529785,780.0,121.7699966430664,784.7999877929688,36.90399932861328,27.9325008392334,780.0,121.7699966430664,784.7999877929688,36.90399932861328,27.997499465942383,780.3499755859375,121.94999694824219,786.5499877929688,37.77799987792969,27.502500534057617,765.1099853515625,117.80000305175781,776.2999877929688,36.88199996948242,27.530000686645508,766.0,118.19999694824219,778.0999755859375,37.007999420166016,117058400,4614600,35415400,1630800,21805000
2016-11-22,26.4315185546875,785.3300170898438,121.47000122070312,785.0,38.23400115966797,27.950000762939453,785.3300170898438,121.47000122070312,785.0,38.23400115966797,28.104999542236328,792.4000244140625,122.9800033569336,793.77001953125,38.29399871826172,27.850000381469727,781.0,120.9000015258789,783.739990234375,36.742000579833984,27.987499237060547,788.1699829101562,122.4000015258789,788.989990234375,37.167999267578125,103862000,5311300,26089200,1394200,28017000
2016-11-23,26.29676055908203,780.1199951171875,120.83999633789062,779.0,38.62799835205078,27.8075008392334,780.1199951171875,120.83999633789062,779.0,38.62799835205078,27.877500534057617,781.75,121.30999755859375,789.52001953125,39.12799835205078,27.582500457763672,773.1199951171875,119.94000244140625,772.6500244140625,37.79999923706055,27.84000015258789,781.72998046875,121.2300033569336,789.52001953125,38.12200164794922,109705600,3540300,15672100,1313000,24459500
2016-11-25,26.42915153503418,780.3699951171875,120.37999725341797,780.22998046875,39.33000183105469,27.947500228881836,780.3699951171875,120.37999725341797,780.22998046875,39.33000183105469,27.967500686645508,786.75,121.13999938964844,782.9000244140625,39.448001861572266,27.737499237060547,777.9000244140625,120.06999969482422,778.1900024414062,38.72800064086914,27.782499313354492,786.5,121.01000213623047,782.6099853515625,38.72800064086914,45903600,1837100,8658600,613500,11830500
2016-11-28,26.377140045166016,766.77001953125,120.41000366210938,785.7899780273438,39.2239990234375,27.892499923706055,766.77001953125,120.41000366210938,785.7899780273438,39.2239990234375,28.11750030517578,777.0,121.69000244140625,799.739990234375,39.869998931884766,27.84749984741211,764.239990234375,119.81999969482422,778.0999755859375,38.90999984741211,27.857500076293945,776.989990234375,120.12000274658203,778.3499755859375,39.09600067138672,108776000,4438800,18101300,2575400,22646000
2016-11-29,26.351133346557617,762.52001953125,120.87000274658203,789.4400024414062,37.91400146484375,27.864999771118164,762.52001953125,120.87000274658203,789.4400024414062,37.91400146484375,28.00749969482422,769.8900146484375,122.0999984741211,796.4400024414062,39.34600067138672,27.517499923706055,761.3200073242188,120.4000015258789,785.3400268554688,37.900001525878906,27.69499969482422,768.0,120.56999969482422,788.3800048828125,39.11199951171875,114115200,3272300,18891000,1562000,22196500
2016-11-30,26.128902435302734,750.5700073242188,118.41999816894531,775.8800048828125,37.880001068115234,27.6299991607666,750.5700073242188,118.41999816894531,775.8800048828125,37.880001068115234,28.049999237060547,768.0900268554688,121.79000091552734,791.510009765625,38.37799835205078,27.5674991607666,750.25,117.94999694824219,773.1500244140625,37.5,27.899999618530273,762.0,120.31999969482422,789.0999755859375,38.20000076293945,144649200,4625900,30188900,2279100,17735500
2016-12-01,25.885395050048828,743.6500244140625,115.0999984741211,764.3300170898438,36.375999450683594,27.372499465942383,743.6500244140625,115.0999984741211,764.3300170898438,36.375999450683594,27.735000610351562,753.3699951171875,118.44999694824219,778.5999755859375,37.70600128173828,27.25749969482422,738.030029296875,114.0,753.3599853515625,36.20000076293945,27.592500686645508,752.4099731445312,118.37999725341797,778.5499877929688,37.650001525878906,148347600,4666000,43277000,2867100,25632000
2016-12-02,25.982322692871094,740.3400268554688,115.4000015258789,764.4600219726562,36.29399871826172,27.475000381469727,740.3400268554688,115.4000015258789,764.4600219726562,36.29399871826172,27.522499084472656,748.489990234375,116.4800033569336,770.5,36.97600173950195,27.212499618530273,736.7000122070312,114.30000305175781,759.0,36.0,27.292499542236328,743.4000244140625,115.11000061035156,761.9000244140625,36.57600021362305,106112000,3561300,25070400,1718800,20211500
2016-12-05,25.79555320739746,759.3599853515625,117.43000030517578,778.219970703125,37.36000061035156,27.27750015258789,759.3599853515625,117.43000030517578,778.219970703125,37.36000061035156,27.50749969482422,761.489990234375,117.56999969482422,780.0,37.77799987792969,27.0625,742.0,115.06999969482422,766.969970703125,36.50199890136719,27.5,745.0,115.94999694824219,770.0,36.50199890136719,137298000,4314700,20201500,1688500,20361000
2016-12-06,25.9941463470459,764.719970703125,117.30999755859375,776.1799926757812,37.16999816894531,27.487499237060547,764.719970703125,117.30999755859375,776.1799926757812,37.16999816894531,27.59000015258789,768.239990234375,117.80000305175781,785.280029296875,37.316001892089844,27.297500610351562,757.25,116.33000183105469,773.3200073242188,36.5359992980957,27.375,763.989990234375,117.69000244140625,780.1900024414062,37.104000091552734,104782000,3794700,19131200,1734100,16958000
2016-12-07,26.249473571777344,770.4199829101562,117.94999694824219,791.469970703125,38.630001068115234,27.75749969482422,770.4199829101562,117.94999694824219,791.469970703125,38.630001068115234,27.797500610351562,770.4199829101562,117.94999694824219,792.0,38.68000030517578,27.290000915527344,755.8200073242188,116.56999969482422,773.530029296875,37.0,27.315000534057617,764.5499877929688,117.0,779.9500122070312,37.22999954223633,119994800,3684900,21913700,2029400,27309500
2016-12-08,26.50717544555664,767.3300170898438,118.91000366210938,795.1699829101562,38.45800018310547,28.030000686645508,767.3300170898438,118.91000366210938,795.1699829101562,38.45800018310547,28.107500076293945,773.7899780273438,119.5,799.0,38.5,27.649999618530273,765.1900024414062,117.63999938964844,787.9099731445312,37.90800094604492,27.71500015258789,771.8699951171875,117.9800033569336,792.9500122070312,38.40999984741211,108273200,3189600,22442800,1612500,15970500
2016-12-09,26.939817428588867,768.6599731445312,119.68000030517578,809.4500122070312,38.43600082397461,28.487499237060547,768.6599731445312,119.68000030517578,809.4500122070312,38.43600082397461,28.674999237060547,770.25,119.94000244140625,809.9500122070312,38.768001556396484,28.077499389648438,765.3400268554688,118.94999694824219,798.0499877929688,38.1619987487793,28.077499389648438,770.0,119.22000122070312,799.2999877929688,38.17399978637695,137610400,2470900,17464700,1904500,13612500
2016-12-12,26.786144256591797,760.1199951171875,117.7699966430664,807.9000244140625,38.486000061035156,28.325000762939453,760.1199951171875,117.7699966430664,807.9000244140625,38.486000061035156,28.75,766.8900146484375,119.23999786376953,811.3499755859375,38.88399887084961,28.122499465942383,757.2000122070312,117.6500015258789,804.530029296875,38.236000061035156,28.322500228881836,766.4000244140625,119.22000122070312,804.8200073242188,38.560001373291016,105497600,2963900,17805500,1628600,12194500
2016-12-13,27.23297691345215,774.3400268554688,120.30999755859375,815.3400268554688,39.630001068115234,28.797500610351562,774.3400268554688,120.30999755859375,815.3400268554688,39.630001068115234,28.979999542236328,782.4600219726562,121.5199966430664,824.2999877929688,40.25600051879883,28.4375,762.0,117.61000061035156,811.9400024414062,38.599998474121094,28.459999084472656,764.9600219726562,117.86000061035156,812.3900146484375,38.63600158691406,174935200,5285300,29768000,2128200,34119500
2016-12-14,27.23297691345215,768.8200073242188,120.20999908447266,817.8900146484375,39.737998962402344,28.797500610351562,768.8200073242188,120.20999908447266,817.8900146484375,39.737998962402344,29.049999237060547,780.8599853515625,121.69000244140625,824.260009765625,40.599998474121094,28.7450008392334,762.8099975585938,118.8499984741211,812.780029296875,39.35200119018555,28.760000228881836,778.25,120.0,815.9199829101562,39.74800109863281,136127200,5454800,25913100,1799700,20754500
2016-12-15,27.38191795349121,761.0,120.56999969482422,815.6500244140625,39.51599884033203,28.954999923706055,761.0,120.56999969482422,815.6500244140625,39.51599884033203,29.1825008392334,769.0999755859375,122.5,823.0,40.14799880981445,28.8075008392334,760.3099975585938,119.62999725341797,812.0,39.47800064086914,28.844999313354492,766.280029296875,120.08000183105469,817.3599853515625,39.68199920654297,186098000,3801900,20139600,1769700,16098000
2016-12-16,27.417383193969727,757.77001953125,119.87000274658203,809.8400268554688,40.49800109863281,28.99250030517578,757.77001953125,119.87000274658203,809.8400268554688,40.49800109863281,29.125,765.1300048828125,121.5,819.2000122070312,40.518001556396484,28.912500381469727,754.0,119.2699966430664,808.1199951171875,39.52000045776367,29.11750030517578,765.0,120.9000015258789,818.3099975585938,39.61600112915039,177404400,4848200,25324300,2598900,18984500
2016-12-19,27.57577896118164,766.0,119.23999786376953,812.5,40.54600143432617,29.15999984741211,766.0,119.23999786376953,812.5,40.54600143432617,29.344999313354492,770.5,120.36000061035156,816.219970703125,40.88999938964844,28.9375,756.1599731445312,118.51000213623047,804.5,39.96799850463867,28.950000762939453,758.8900146484375,119.8499984741211,809.280029296875,40.49800109863281,111117600,3113200,15918100,1263600,17440500
2016-12-20,27.649070739746094,771.219970703125,119.08999633789062,815.2000122070312,41.757999420166016,29.237499237060547,771.219970703125,119.08999633789062,815.2000122070312,41.757999420166016,29.375,774.3900146484375,119.7699966430664,816.489990234375,41.79999923706055,29.170000076293945,767.7100219726562,118.80000305175781,811.0,40.5,29.184999465942383,768.6500244140625,119.5,813.3699951171875,40.61000061035156,85700000,2703600,13684400,1271900,23445500
2016-12-21,27.675073623657227,770.5999755859375,119.04000091552734,812.2000122070312,41.540000915527344,29.264999389648438,770.5999755859375,119.04000091552734,812.2000122070312,41.540000915527344,29.350000381469727,771.219970703125,119.19999694824219,815.719970703125,42.44599914550781,29.19499969482422,765.7000122070312,118.4800033569336,805.0999755859375,41.481998443603516,29.200000762939453,770.0,118.91999816894531,815.719970703125,41.689998626708984,95132800,2044600,10767600,1459600,26038000
2016-12-22,27.4930362701416,766.3400268554688,117.4000015258789,809.6799926757812,41.689998626708984,29.072500228881836,766.3400268554688,117.4000015258789,809.6799926757812,41.689998626708984,29.127500534057617,771.2100219726562,118.98999786376953,811.0700073242188,41.99800109863281,28.90999984741211,763.02001953125,116.93000030517578,806.030029296875,41.29999923706055,29.087499618530273,768.1199951171875,118.86000061035156,809.0999755859375,41.64400100708008,104343600,2543600,16258600,1131600,15555500
2016-12-23,27.54741096496582,760.5900268554688,117.2699966430664,807.7999877929688,42.667999267578125,29.1299991607666,760.5900268554688,117.2699966430664,807.7999877929688,42.667999267578125,29.1299991607666,766.5,117.55999755859375,810.969970703125,42.689998626708984,28.897499084472656,757.989990234375,116.30000305175781,805.1099853515625,41.54199981689453,28.897499084472656,764.5499877929688,117.0,808.010009765625,41.599998474121094,56998000,1981600,10890000,765500,23352500
2016-12-27,27.722362518310547,771.4000244140625,118.01000213623047,809.9299926757812,43.90599822998047,29.315000534057617,771.4000244140625,118.01000213623047,809.9299926757812,43.90599822998047,29.450000762939453,774.6500244140625,118.68000030517578,816.0,44.45000076293945,29.122499465942383,761.2000122070312,116.86000061035156,805.7999877929688,42.88399887084961,29.1299991607666,763.4000244140625,116.95999908447266,808.6799926757812,42.97600173950195,73187600,2638700,12051500,976000,29578500
2016-12-28,27.60415267944336,772.1300048828125,116.91999816894531,804.5700073242188,43.948001861572266,29.190000534057617,772.1300048828125,116.91999816894531,804.5700073242188,43.948001861572266,29.5049991607666,780.0,118.25,813.3300170898438,44.7599983215332,29.049999237060547,770.5,116.6500015258789,802.4400024414062,43.439998626708984,29.3799991607666,776.25,118.19000244140625,813.3300170898438,44.305999755859375,83623600,3301000,12087400,1214800,18912500
2016-12-29,27.597061157226562,765.1500244140625,116.3499984741211,802.8800048828125,42.93600082397461,29.1825008392334,765.1500244140625,116.3499984741211,802.8800048828125,42.93600082397461,29.27750015258789,773.4000244140625,117.52999877929688,805.75,43.84000015258789,29.100000381469727,760.8499755859375,116.05999755859375,798.1400146484375,42.82400131225586,29.112499237060547,772.4000244140625,117.0,802.3300170898438,43.71200180053711,60158000,3158300,9934900,1057400,20225000
2016-12-30,27.38191795349121,749.8699951171875,115.05000305175781,792.4500122070312,42.737998962402344,28.954999923706055,749.8699951171875,115.05000305175781,792.4500122070312,42.737998962402344,29.299999237060547,767.4000244140625,116.83000183105469,803.2899780273438,43.5,28.857500076293945,748.280029296875,114.7699966430664,789.6199951171875,42.33599853515625,29.162500381469727,766.469970703125,116.5999984741211,803.2100219726562,43.2599983215332,122345200,4139400,18684100,1735900,23213000
2017-01-03,27.459938049316406,753.6699829101562,116.86000061035156,808.010009765625,43.39799880981445,29.037500381469727,753.6699829101562,116.86000061035156,808.010009765625,43.39799880981445,29.082500457763672,758.760009765625,117.83999633789062,811.4400024414062,44.066001892089844,28.690000534057617,747.7000122070312,115.51000213623047,796.8900146484375,42.19200134277344,28.950000762939453,757.9199829101562,116.02999877929688,800.6199951171875,42.97200012207031,115127600,3521100,20663900,1959000,29616500
2017-01-04,27.429203033447266,757.1799926757812,118.69000244140625,807.77001953125,45.39799880981445,29.0049991607666,757.1799926757812,118.69000244140625,807.77001953125,45.39799880981445,29.127500534057617,759.6799926757812,119.66000366210938,813.4299926757812,45.599998474121094,28.9375,754.2000122070312,117.29000091552734,804.1099853515625,42.86199951171875,28.962499618530273,758.3900146484375,117.55000305175781,809.8900146484375,42.95000076293945,84472400,2510500,19630900,1515300,56067500
2017-01-05,27.56869125366211,780.4500122070312,120.66999816894531,813.02001953125,45.349998474121094,29.15250015258789,780.4500122070312,120.66999816894531,813.02001953125,45.349998474121094,29.21500015258789,782.4000244140625,120.94999694824219,813.739990234375,45.49599838256836,28.952499389648438,760.260009765625,118.31999969482422,805.9199829101562,44.38999938964844,28.979999542236328,761.5499877929688,118.86000061035156,807.5,45.284000396728516,88774400,5830100,19492200,1340500,29558500
2017-01-06,27.87602996826172,795.989990234375,123.41000366210938,825.2100219726562,45.801998138427734,29.477500915527344,795.989990234375,123.41000366210938,825.2100219726562,45.801998138427734,29.540000915527344,799.4400024414062,123.87999725341797,828.9600219726562,46.0620002746582,29.11750030517578,778.47998046875,120.02999877929688,811.5,45.09000015258789,29.19499969482422,782.3599853515625,120.9800033569336,814.989990234375,45.38600158691406,127007600,5986200,28545300,2017100,27639500
2017-01-09,28.13136100769043,796.9199829101562,124.9000015258789,827.1799926757812,46.25600051879883,29.747499465942383,796.9199829101562,124.9000015258789,827.1799926757812,46.25600051879883,29.857500076293945,801.77001953125,125.43000030517578,830.4299926757812,46.38399887084961,29.485000610351562,791.77001953125,123.04000091552734,821.6199951171875,45.599998474121094,29.487499237060547,798.0,123.55000305175781,826.3699951171875,45.79399871826172,134247600,3446100,22880400,1408900,19897500
2017-01-10,28.159732818603516,795.9000244140625,124.3499984741211,826.010009765625,45.9739990234375,29.77750015258789,795.9000244140625,124.3499984741211,826.010009765625,45.9739990234375,29.844999313354492,798.0,125.5,829.4099731445312,46.400001525878906,29.575000762939453,789.5399780273438,124.27999877929688,823.1400146484375,45.37799835205078,29.6924991607666,796.5999755859375,124.81999969482422,827.0700073242188,46.400001525878906,97848400,2558400,17324600,1197400,18300000
2017-01-11,28.311038970947266,799.02001953125,126.08999633789062,829.8599853515625,45.94599914550781,29.9375,799.02001953125,126.08999633789062,829.8599853515625,45.94599914550781,29.982500076293945,799.5,126.12000274658203,829.9000244140625,45.99599838256836,29.649999618530273,789.510009765625,124.05999755859375,821.469970703125,45.33599853515625,29.684999465942383,793.6599731445312,124.3499984741211,826.6199951171875,45.81399917602539,110354400,2992800,18356500,1325400,18254000
2017-01-12,28.19283103942871,813.6400146484375,126.62000274658203,829.530029296875,45.917999267578125,29.8125,813.6400146484375,126.62000274658203,829.530029296875,45.917999267578125,29.825000762939453,814.1300048828125,126.7300033569336,830.3800048828125,46.13999938964844,29.552499771118164,799.5,124.80000305175781,821.010009765625,45.11600112915039,29.725000381469727,800.3099975585938,125.61000061035156,828.3800048828125,45.8120002746582,108344800,4873900,18653900,1349500,18951000
2017-01-13,28.1431884765625,817.1400146484375,128.33999633789062,830.9400024414062,47.54999923706055,29.760000228881836,817.1400146484375,128.33999633789062,830.9400024414062,47.54999923706055,29.905000686645508,821.6500244140625,129.27000427246094,834.6500244140625,47.56999969482422,29.702499389648438,811.4000244140625,127.37000274658203,829.52001953125,45.917999267578125,29.77750015258789,814.3200073242188,127.48999786376953,831.0,46.0,104447600,3791900,24884300,1290200,30465000
2017-01-17,28.370149612426758,809.719970703125,127.87000274658203,827.4600219726562,47.11600112915039,30.0,809.719970703125,127.87000274658203,827.4600219726562,47.11600112915039,30.059999465942383,816.0,128.33999633789062,830.1799926757812,47.992000579833984,29.55500030517578,803.4400024414062,127.4000015258789,823.2000122070312,46.874000549316406,29.584999084472656,815.7000122070312,128.0399932861328,830.0,47.34000015258789,137759200,3670500,15294500,1440900,23087500
2017-01-18,28.367780685424805,807.47998046875,127.91999816894531,829.02001953125,47.672000885009766,29.997499465942383,807.47998046875,127.91999816894531,829.02001953125,47.672000885009766,30.125,811.72998046875,128.42999267578125,829.8099975585938,47.94200134277344,29.927499771118164,804.27001953125,126.83999633789062,824.0800170898438,47.11600112915039,30.0,809.5,128.41000366210938,829.7999877929688,47.33000183105469,94852000,2354200,13145900,1027700,18845000
2017-01-19,28.31813621520996,809.0399780273438,127.55000305175781,824.3699951171875,48.75199890136719,29.94499969482422,809.0399780273438,127.55000305175781,824.3699951171875,48.75199890136719,30.022499084472656,813.510009765625,128.35000610351562,833.0,49.736000061035156,29.842500686645508,807.3200073242188,127.44999694824219,823.9600219726562,48.150001525878906,29.850000381469727,810.0,128.22999572753906,829.0,49.45000076293945,102389200,2540800,12195500,1070500,38661500
2017-01-20,28.370149612426758,808.3300170898438,127.04000091552734,828.1699829101562,48.94599914550781,30.0,808.3300170898438,127.04000091552734,828.1699829101562,48.94599914550781,30.112499237060547,816.02001953125,128.47999572753906,829.239990234375,49.20000076293945,29.9325008392334,806.260009765625,126.77999877929688,824.5999755859375,48.60200119018555,30.112499237060547,815.280029296875,128.10000610351562,829.0900268554688,49.09199905395508,130391600,3376200,19097200,1306200,21021500
2017-01-23,28.389057159423828,817.8800048828125,128.92999267578125,844.4299926757812,49.784000396728516,30.020000457763672,817.8800048828125,128.92999267578125,844.4299926757812,49.784000396728516,30.202499389648438,818.5,129.25,845.5399780273438,50.178001403808594,29.9424991607666,805.0800170898438,126.94999694824219,828.7000122070312,49.099998474121094,30.0,806.7999877929688,127.30999755859375,831.6099853515625,49.16999816894531,88200800,2797500,16593600,2457400,31314500
2017-01-24,28.363052368164062,822.4400024414062,129.3699951171875,849.530029296875,50.922000885009766,29.99250030517578,822.4400024414062,129.3699951171875,849.530029296875,50.922000885009766,30.024999618530273,823.989990234375,129.89999389648438,851.52001953125,50.959999084472656,29.875,814.5,128.3800048828125,842.280029296875,49.93000030517578,29.887500762939453,822.0,129.3800048828125,846.97998046875,50.0,92844000,2971700,15162700,1688400,24827500
2017-01-25,28.81460952758789,836.52001953125,131.47999572753906,858.4500122070312,50.89400100708008,30.469999313354492,836.52001953125,131.47999572753906,858.4500122070312,50.89400100708008,30.524999618530273,837.4199829101562,131.74000549316406,858.7899780273438,51.69200134277344,30.06999969482422,825.2899780273438,129.77000427246094,849.739990234375,50.36000061035156,30.104999542236328,825.7899780273438,130.0,853.5499877929688,51.46200180053711,129510400,3922600,18731300,1655400,25713000
2017-01-26,28.82879638671875,839.1500244140625,132.77999877929688,856.97998046875,50.50199890136719,30.485000610351562,839.1500244140625,132.77999877929688,856.97998046875,50.50199890136719,30.610000610351562,843.8400268554688,133.13999938964844,861.0,51.14799880981445,30.399999618530273,833.0,131.44000244140625,850.52001953125,50.150001525878906,30.417499542236328,835.530029296875,131.6300048828125,859.0499877929688,50.858001708984375,105350400,3586300,20020100,3493300,15760500
2017-01-27,28.831159591674805,835.77001953125,132.17999267578125,845.030029296875,50.59000015258789,30.487499237060547,835.77001953125,132.17999267578125,845.030029296875,50.59000015258789,30.587499618530273,839.7000122070312,132.9499969482422,867.0,50.599998474121094,30.399999618530273,829.4400024414062,131.0800018310547,841.9000244140625,49.70399856567383,30.53499984741211,839.0,132.67999267578125,859.0,50.2760009765625,82251600,2998700,19539500,3752500,15831500
2017-01-30,28.75550651550293,830.3800048828125,130.97999572753906,823.8300170898438,50.125999450683594,30.407499313354492,830.3800048828125,130.97999572753906,823.8300170898438,50.125999450683594,30.407499313354492,833.5,131.5800018310547,837.22998046875,51.05799865722656,30.165000915527344,816.3800048828125,129.60000610351562,821.030029296875,49.41999816894531,30.232500076293945,833.0,131.5800018310547,837.0599975585938,50.50600051879883,121510000,3747300,18956100,3516900,19005500
2017-01-31,28.689308166503906,823.47998046875,130.32000732421875,820.1900024414062,50.38600158691406,30.337499618530273,823.47998046875,130.32000732421875,820.1900024414062,50.38600158691406,30.34749984741211,826.989990234375,130.66000366210938,823.0700073242188,51.178001403808594,30.155000686645508,819.5599975585938,129.52000427246094,813.4000244140625,49.540000915527344,30.287500381469727,823.75,130.1699981689453,819.5,49.847999572753906,196804000,3137200,19790500,2020200,20580500
2017-02-01,30.438798904418945,832.3499755859375,133.22999572753906,815.239990234375,49.847999572753906,32.1875,832.3499755859375,133.22999572753906,815.239990234375,49.847999572753906,32.622501373291016,833.780029296875,133.49000549316406,824.0,50.63999938964844,31.752500534057617,824.9400024414062,130.67999267578125,812.25,49.810001373291016,31.75749969482422,829.2100219726562,132.25,824.0,50.61000061035156,447940000,3850200,50139800,2251000,19794000
2017-02-02,30.386791229248047,839.9500122070312,130.83999633789062,818.260009765625,50.310001373291016,32.13249969482422,839.9500122070312,130.83999633789062,818.260009765625,50.310001373291016,32.34749984741211,842.489990234375,135.49000549316406,824.5599975585938,50.48400115966797,31.94499969482422,828.260009765625,130.39999389648438,812.0499877929688,49.54199981689453,31.9950008392334,836.5900268554688,133.22000122070312,815.0,49.667999267578125,134841600,7350500,54366400,1689200,12499000
2017-02-03,30.516820907592773,810.2000122070312,130.97999572753906,820.1300048828125,50.26599884033203,32.27000045776367,810.2000122070312,130.97999572753906,820.1300048828125,50.26599884033203,32.29750061035156,818.2999877929688,132.85000610351562,826.1300048828125,50.43600082397461,32.040000915527344,804.0,130.75999450683594,819.3499755859375,49.93600082397461,32.07749938964844,806.719970703125,131.24000549316406,823.1300048828125,50.38199996948242,98029200,10868800,24804900,1528100,10933500
2017-02-06,30.802886962890625,807.6400146484375,132.05999755859375,821.6199951171875,51.55400085449219,32.5724983215332,807.6400146484375,132.05999755859375,821.6199951171875,51.55400085449219,32.625,810.719970703125,132.05999755859375,822.3900146484375,51.56399917602539,32.224998474121094,803.0,130.3000030517578,814.2899780273438,50.125999450683594,32.282501220703125,809.7999877929688,130.97999572753906,820.9199829101562,50.20000076293945,107383600,3897300,17058500,1350900,17812500
